,title,artist,duration_ms,explicit,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_href,analysis_url
2618,Secondaire,Loco Locass,236362,False,20,spotify:track:7uiMPubKId1KeifZrJWnei,0.829,0.833,2,-6.275,1,0.0374,0.0287,1.79e-06,0.0899,0.597,125.015,https://api.spotify.com/v1/tracks/7uiMPubKId1KeifZrJWnei,https://api.spotify.com/v1/audio-analysis/7uiMPubKId1KeifZrJWnei
2619,Secret Xtians,Unknown Mortal Orchestra,163333,False,0,spotify:track:26GJnbBoVlJexxUFmZIxNl,0.753,0.432,11,-9.033,1,0.0342,0.238,0.217,0.0889,0.253,89.275,https://api.spotify.com/v1/tracks/26GJnbBoVlJexxUFmZIxNl,https://api.spotify.com/v1/audio-analysis/26GJnbBoVlJexxUFmZIxNl
2620,Sedated,Hozier,207666,False,42,spotify:track:2YRJxFhJQQvUsf14rXpvBD,0.661,0.592,9,-5.215,0,0.027,0.184,1.88e-05,0.102,0.256,86.069,https://api.spotify.com/v1/tracks/2YRJxFhJQQvUsf14rXpvBD,https://api.spotify.com/v1/audio-analysis/2YRJxFhJQQvUsf14rXpvBD
2621,The Selfish Giant,Damon Albarn,287653,False,39,spotify:track:06cCNvDC89aT8m6J5VCmpv,0.622,0.313,10,-12.668,1,0.0311,0.797,0.837,0.0976,0.222,114.001,https://api.spotify.com/v1/tracks/06cCNvDC89aT8m6J5VCmpv,https://api.spotify.com/v1/audio-analysis/06cCNvDC89aT8m6J5VCmpv
2622,Sell Yourself,Cage The Elephant,131360,False,0,spotify:track:1QNqByYACWj70q8DFidb9s,0.353,0.995,0,-1.23,1,0.196,0.00147,2.77e-05,0.246,0.283,155.129,https://api.spotify.com/v1/tracks/1QNqByYACWj70q8DFidb9s,https://api.spotify.com/v1/audio-analysis/1QNqByYACWj70q8DFidb9s
2623,September,"Earth, Wind & Fire",214826,False,0,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,0.697,0.809,9,-8.197,1,0.0302,0.114,0.000521,0.183,0.98,125.941,https://api.spotify.com/v1/tracks/5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/audio-analysis/5nNmj1cLH3r4aA4XDJ2bgY
2624,Seven Eleven,20syl,208840,False,0,spotify:track:5f56H7YnkFPxeO8hTXEdPH,0.676,0.732,1,-7.938,1,0.0974,0.00123,0.888,0.0725,0.715,84.978,https://api.spotify.com/v1/tracks/5f56H7YnkFPxeO8hTXEdPH,https://api.spotify.com/v1/audio-analysis/5f56H7YnkFPxeO8hTXEdPH
2625,Seven Nation Army,The White Stripes,231800,False,0,spotify:track:1jNOi6m3Hn8nLEeHCp5Msr,0.753,0.457,0,-7.709,1,0.0767,0.00679,0.484,0.311,0.297,123.913,https://api.spotify.com/v1/tracks/1jNOi6m3Hn8nLEeHCp5Msr,https://api.spotify.com/v1/audio-analysis/1jNOi6m3Hn8nLEeHCp5Msr
2626,Seven Swans,Sufjan Stevens,393346,False,0,spotify:track:6QbQc7smvAcK63Y0XQVmWe,0.576,0.25,2,-10.747,1,0.0336,0.921,0.0721,0.077,0.16,94.649,https://api.spotify.com/v1/tracks/6QbQc7smvAcK63Y0XQVmWe,https://api.spotify.com/v1/audio-analysis/6QbQc7smvAcK63Y0XQVmWe
2627,Sex on Fire,Kings of Leon,203346,False,79,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45
2628,Sexotheque,La Roux,258946,False,51,spotify:track:7C4q3iDYe1EwGAgXUKKtwU,0.794,0.582,7,-7.393,1,0.0376,0.0888,0.00107,0.0813,0.718,117.25,https://api.spotify.com/v1/tracks/7C4q3iDYe1EwGAgXUKKtwU,https://api.spotify.com/v1/audio-analysis/7C4q3iDYe1EwGAgXUKKtwU
2629,Sexy And I Know It,LMFAO,199480,False,27,spotify:track:0hNTWtUGZYJUzgCqRT0nUw,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,https://api.spotify.com/v1/tracks/0hNTWtUGZYJUzgCqRT0nUw,https://api.spotify.com/v1/audio-analysis/0hNTWtUGZYJUzgCqRT0nUw
2630,Sexy Asshole,Brazilian Girls,403386,True,6,spotify:track:4kXzU5xRDGUETRa56jmp64,0.528,0.644,0,-10.655,0,0.0407,0.226,0.582,0.0854,0.266,150.996,https://api.spotify.com/v1/tracks/4kXzU5xRDGUETRa56jmp64,https://api.spotify.com/v1/audio-analysis/4kXzU5xRDGUETRa56jmp64
2631,Sexy Sadie - Anthology 3 Version,The Beatles,246586,False,27,spotify:track:6nFgv3GWcsoTZKGHLsIoZk,0.576,0.386,7,-9.971,1,0.03,0.287,0.0,0.117,0.251,129.894,https://api.spotify.com/v1/tracks/6nFgv3GWcsoTZKGHLsIoZk,https://api.spotify.com/v1/audio-analysis/6nFgv3GWcsoTZKGHLsIoZk
2632,Sexy Sadie - Remastered 2009,The Beatles,195266,False,49,spotify:track:2tBv9tAdqEbLNDi5smSjbg,0.577,0.624,0,-9.626,1,0.0285,0.33,0.00622,0.117,0.671,75.478,https://api.spotify.com/v1/tracks/2tBv9tAdqEbLNDi5smSjbg,https://api.spotify.com/v1/audio-analysis/2tBv9tAdqEbLNDi5smSjbg
2633,SexyBack (feat. Timbaland),Justin Timberlake,242733,True,77,spotify:track:0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR
2634,Sgt. Pepper's Lonely Hearts Club Band - Reprise,The Beatles,82084,False,34,spotify:track:7DJOx5DO5MAAuy589sAXCg,0.607,0.863,5,-5.469,1,0.0315,0.00222,0.0167,0.325,0.912,118.472,https://api.spotify.com/v1/tracks/7DJOx5DO5MAAuy589sAXCg,https://api.spotify.com/v1/audio-analysis/7DJOx5DO5MAAuy589sAXCg
2635,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Anthology 2 Version,The Beatles,87173,False,24,spotify:track:707vh955opPAK8BjNuoZYP,0.746,0.81,0,-5.563,1,0.0452,0.0103,0.00259,0.0391,0.965,119.254,https://api.spotify.com/v1/tracks/707vh955opPAK8BjNuoZYP,https://api.spotify.com/v1/audio-analysis/707vh955opPAK8BjNuoZYP
2636,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,The Beatles,122893,False,61,spotify:track:4fUKE8EULjQdHF4zb0M8FO,0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,https://api.spotify.com/v1/tracks/4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/audio-analysis/4fUKE8EULjQdHF4zb0M8FO
2637,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,The Beatles,122133,False,37,spotify:track:4Pp9Wjiy9Ort5q0fmukPix,0.316,0.62,7,-9.866,1,0.118,0.112,0.00554,0.811,0.63,187.563,https://api.spotify.com/v1/tracks/4Pp9Wjiy9Ort5q0fmukPix,https://api.spotify.com/v1/audio-analysis/4Pp9Wjiy9Ort5q0fmukPix
2638,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009,The Beatles,79066,False,49,spotify:track:42ocGQCOT0xYtV3f5kJDsD,0.653,0.889,0,-8.006,1,0.0453,0.0061,0.589,0.892,0.879,118.773,https://api.spotify.com/v1/tracks/42ocGQCOT0xYtV3f5kJDsD,https://api.spotify.com/v1/audio-analysis/42ocGQCOT0xYtV3f5kJDsD
2639,Shake Me Down,Cage The Elephant,211373,False,0,spotify:track:12sYWro0wGQpq0rjE0lKcm,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000441,0.0711,0.132,105.11,https://api.spotify.com/v1/tracks/12sYWro0wGQpq0rjE0lKcm,https://api.spotify.com/v1/audio-analysis/12sYWro0wGQpq0rjE0lKcm
2640,Shake Me Down,Cage The Elephant,211386,False,0,spotify:track:56TuUEN9h0dhnB4Ozi3bL8,0.467,0.604,9,-5.431,1,0.0305,0.0038,0.000345,0.0696,0.167,105.166,https://api.spotify.com/v1/tracks/56TuUEN9h0dhnB4Ozi3bL8,https://api.spotify.com/v1/audio-analysis/56TuUEN9h0dhnB4Ozi3bL8
2641,Shake Your Boat,WhoMadeWho,217026,False,0,spotify:track:1K5u06F9eS8rgh517B0QDS,0.502,0.365,5,-14.514,1,0.0735,0.844,0.139,0.29,0.21,124.973,https://api.spotify.com/v1/tracks/1K5u06F9eS8rgh517B0QDS,https://api.spotify.com/v1/audio-analysis/1K5u06F9eS8rgh517B0QDS
2642,Shake Your Boat (Green Version),WhoMadeWho,108493,False,0,spotify:track:3a2ex0INR2jz3D69mn9Un3,0.501,0.285,7,-12.629,1,0.0283,0.855,0.00152,0.103,0.286,103.553,https://api.spotify.com/v1/tracks/3a2ex0INR2jz3D69mn9Un3,https://api.spotify.com/v1/audio-analysis/3a2ex0INR2jz3D69mn9Un3
2643,Shallow,Beach Fossils,197454,False,0,spotify:track:7KCB9JMl1tSSGGPeNtGdpO,0.258,0.98,4,-4.384,1,0.0469,0.000487,0.786,0.214,0.711,167.978,https://api.spotify.com/v1/tracks/7KCB9JMl1tSSGGPeNtGdpO,https://api.spotify.com/v1/audio-analysis/7KCB9JMl1tSSGGPeNtGdpO
2644,Shape of You,Ed Sheeran,233712,False,66,spotify:track:0FE9t6xYkqWXU2ahLh6D8X,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,https://api.spotify.com/v1/tracks/0FE9t6xYkqWXU2ahLh6D8X,https://api.spotify.com/v1/audio-analysis/0FE9t6xYkqWXU2ahLh6D8X
2645,Shattered - Remastered,The Rolling Stones,226800,False,50,spotify:track:0FfZBWDv7p63yj6oh2I2PS,0.738,0.952,4,-2.752,1,0.147,0.415,2.2e-05,0.116,0.748,140.395,https://api.spotify.com/v1/tracks/0FfZBWDv7p63yj6oh2I2PS,https://api.spotify.com/v1/audio-analysis/0FfZBWDv7p63yj6oh2I2PS
2646,The She,The Breeders,241306,False,0,spotify:track:5F4TToOLKYPEW0HnGMCvtB,0.723,0.42,1,-13.331,0,0.0488,0.141,0.363,0.316,0.221,98.665,https://api.spotify.com/v1/tracks/5F4TToOLKYPEW0HnGMCvtB,https://api.spotify.com/v1/audio-analysis/5F4TToOLKYPEW0HnGMCvtB
2647,She Came In Through The Bathroom Window - Anthology 3 Version,The Beatles,216866,False,30,spotify:track:4DnyEu7xKDA4Xn54LmQi17,0.718,0.308,2,-11.324,1,0.0387,0.183,0.0,0.246,0.473,71.574,https://api.spotify.com/v1/tracks/4DnyEu7xKDA4Xn54LmQi17,https://api.spotify.com/v1/audio-analysis/4DnyEu7xKDA4Xn54LmQi17
2648,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,118626,False,55,spotify:track:2jtUGFsqanQ82zqDlhiKIp,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,https://api.spotify.com/v1/tracks/2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/audio-analysis/2jtUGFsqanQ82zqDlhiKIp
2649,She Just Won't Believe Me,Tame Impala,57173,False,45,spotify:track:4Klyx5dYqZV9YefSecDwDv,0.138,0.28,0,-7.66,1,0.0368,0.219,0.0204,0.37,0.0752,141.335,https://api.spotify.com/v1/tracks/4Klyx5dYqZV9YefSecDwDv,https://api.spotify.com/v1/audio-analysis/4Klyx5dYqZV9YefSecDwDv
2650,She Loves You,Rita Lee,158160,False,38,spotify:track:1a56wRkbBjtglKTwyGdROw,0.758,0.374,7,-13.675,1,0.0392,0.601,0.0197,0.282,0.348,137.045,https://api.spotify.com/v1/tracks/1a56wRkbBjtglKTwyGdROw,https://api.spotify.com/v1/audio-analysis/1a56wRkbBjtglKTwyGdROw
2651,"She Loves You - Anthology 1 Version / Live At The Prince Of Wales Theatre, London/1963",The Beatles,170280,False,26,spotify:track:1S8yrFPr3n7K0szQCVu1Ta,0.193,0.923,7,-5.609,1,0.124,0.27,0.0,0.163,0.483,151.56,https://api.spotify.com/v1/tracks/1S8yrFPr3n7K0szQCVu1Ta,https://api.spotify.com/v1/audio-analysis/1S8yrFPr3n7K0szQCVu1Ta
2652,She Loves You - Live / Remastered,The Beatles,191000,False,30,spotify:track:0GUp9QOezipeh6BOV1kguV,0.357,0.858,4,-8.421,0,0.0866,0.192,0.0,0.671,0.478,78.408,https://api.spotify.com/v1/tracks/0GUp9QOezipeh6BOV1kguV,https://api.spotify.com/v1/audio-analysis/0GUp9QOezipeh6BOV1kguV
2653,She Loves You - Mono / Remastered,The Beatles,140920,False,64,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6
2654,She Loves You - Remastered 2009,The Beatles,141333,False,46,spotify:track:48JM82SHQTBYkhEYhMaOaa,0.391,0.883,7,-5.973,1,0.0442,0.264,0.0,0.157,0.927,75.442,https://api.spotify.com/v1/tracks/48JM82SHQTBYkhEYhMaOaa,https://api.spotify.com/v1/audio-analysis/48JM82SHQTBYkhEYhMaOaa
2655,She Said She Said - Remastered 2009,The Beatles,156040,False,51,spotify:track:3VSuWxZM6x6V3ig5nYtikL,0.329,0.678,3,-7.878,1,0.0344,0.103,0.168,0.843,0.672,106.476,https://api.spotify.com/v1/tracks/3VSuWxZM6x6V3ig5nYtikL,https://api.spotify.com/v1/audio-analysis/3VSuWxZM6x6V3ig5nYtikL
2656,She Wants,Metronomy,231386,False,0,spotify:track:6eRwLkBOQfpOnNhKG4L9aZ,0.809,0.457,9,-7.321,0,0.0432,0.201,0.00698,0.135,0.142,125.116,https://api.spotify.com/v1/tracks/6eRwLkBOQfpOnNhKG4L9aZ,https://api.spotify.com/v1/audio-analysis/6eRwLkBOQfpOnNhKG4L9aZ
2657,She Wants to Know,Half Moon Run,251665,False,0,spotify:track:4nblavnCyiFhZFziejxGyX,0.572,0.656,11,-8.35,0,0.0343,0.0628,0.00952,0.0483,0.372,96.061,https://api.spotify.com/v1/tracks/4nblavnCyiFhZFziejxGyX,https://api.spotify.com/v1/audio-analysis/4nblavnCyiFhZFziejxGyX
2658,She's a Riot,The Jungle Giants,221493,False,58,spotify:track:4xy9nsO8EX4OR0c6lf0WFu,0.494,0.915,7,-3.795,1,0.0583,0.00214,0.0,0.11,0.607,100.133,https://api.spotify.com/v1/tracks/4xy9nsO8EX4OR0c6lf0WFu,https://api.spotify.com/v1/audio-analysis/4xy9nsO8EX4OR0c6lf0WFu
2659,"She's A Woman - Live From Nippon Budokan Hall, Tokyo, Japan/1966 / Anthology 2 Version",The Beatles,178520,False,24,spotify:track:0VCmXZ1RjOol1o5ivDLHYI,0.323,0.875,8,-5.887,1,0.0676,0.0246,3.04e-05,0.642,0.412,175.55,https://api.spotify.com/v1/tracks/0VCmXZ1RjOol1o5ivDLHYI,https://api.spotify.com/v1/audio-analysis/0VCmXZ1RjOol1o5ivDLHYI
2660,She's A Woman - Live / Remastered,The Beatles,192053,False,27,spotify:track:6lynokJ0Ilm55qB4FdVeG7,0.36,0.882,9,-8.242,1,0.0462,0.0072,7.75e-06,0.872,0.538,89.735,https://api.spotify.com/v1/tracks/6lynokJ0Ilm55qB4FdVeG7,https://api.spotify.com/v1/audio-analysis/6lynokJ0Ilm55qB4FdVeG7
2661,She's A Woman - Remastered 2009,The Beatles,182880,False,39,spotify:track:6vsb1bU8oW7iqtjH2GeEaS,0.72,0.513,9,-9.217,1,0.0317,0.367,0.000364,0.0677,0.961,88.628,https://api.spotify.com/v1/tracks/6vsb1bU8oW7iqtjH2GeEaS,https://api.spotify.com/v1/audio-analysis/6vsb1bU8oW7iqtjH2GeEaS
2662,She's Leaving Home - Remastered 2009,The Beatles,215160,False,58,spotify:track:3PjMtNzwhDHqxoKudm6GvF,0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581,https://api.spotify.com/v1/tracks/3PjMtNzwhDHqxoKudm6GvF,https://api.spotify.com/v1/audio-analysis/3PjMtNzwhDHqxoKudm6GvF
2663,She's Long Gone,The Black Keys,186000,False,47,spotify:track:26ZnmGlPGXaOzPDydAP9D5,0.349,0.866,11,-6.676,0,0.112,0.0361,0.0406,0.216,0.488,167.951,https://api.spotify.com/v1/tracks/26ZnmGlPGXaOzPDydAP9D5,https://api.spotify.com/v1/audio-analysis/26ZnmGlPGXaOzPDydAP9D5
2664,She's Really All I Need,Mac DeMarco,183919,False,0,spotify:track:6ntqezTa3kJ05AburXDS6L,0.58,0.592,8,-8.942,1,0.0249,0.625,0.779,0.187,0.569,106.238,https://api.spotify.com/v1/tracks/6ntqezTa3kJ05AburXDS6L,https://api.spotify.com/v1/audio-analysis/6ntqezTa3kJ05AburXDS6L
2665,The Sheik Of Araby - Anthology 1 Version,The Beatles,103186,False,27,spotify:track:5ZZWchqd0TY6QwVgKROk51,0.608,0.811,0,-6.235,1,0.0289,0.564,0.0,0.145,0.878,93.986,https://api.spotify.com/v1/tracks/5ZZWchqd0TY6QwVgKROk51,https://api.spotify.com/v1/audio-analysis/5ZZWchqd0TY6QwVgKROk51
2666,Shelter,The xx,270240,False,0,spotify:track:4FfdmvdBN0LnLENhgJrpdQ,0.265,0.377,0,-15.678,1,0.0797,0.802,0.536,0.107,0.0621,214.131,https://api.spotify.com/v1/tracks/4FfdmvdBN0LnLENhgJrpdQ,https://api.spotify.com/v1/audio-analysis/4FfdmvdBN0LnLENhgJrpdQ
2667,Sherrill,Mac DeMarco,149569,False,0,spotify:track:5MXd4yxIwbgCb0RASikIWm,0.546,0.707,11,-6.541,1,0.0375,0.0842,0.00311,0.0952,0.54,80.498,https://api.spotify.com/v1/tracks/5MXd4yxIwbgCb0RASikIWm,https://api.spotify.com/v1/audio-analysis/5MXd4yxIwbgCb0RASikIWm
2668,Sherrill,Mac DeMarco,126013,False,0,spotify:track:6qZZreKIN9jYTlKgmC8kPl,0.361,0.671,6,-8.373,0,0.129,0.814,0.802,0.184,0.416,157.29,https://api.spotify.com/v1/tracks/6qZZreKIN9jYTlKgmC8kPl,https://api.spotify.com/v1/audio-analysis/6qZZreKIN9jYTlKgmC8kPl
2669,Shine,Leon Bridges,217493,False,45,spotify:track:4ulfW2HeDJQxa93d6XI4am,0.49,0.491,0,-10.24,1,0.0402,0.669,0.0086,0.114,0.482,129.728,https://api.spotify.com/v1/tracks/4ulfW2HeDJQxa93d6XI4am,https://api.spotify.com/v1/audio-analysis/4ulfW2HeDJQxa93d6XI4am
2670,Shine,Estelle,229306,True,0,spotify:track:5LQYezZO1ppgviJ1ehzeuy,0.722,0.797,5,-3.035,0,0.0467,0.00457,0.0,0.231,0.574,131.329,https://api.spotify.com/v1/tracks/5LQYezZO1ppgviJ1ehzeuy,https://api.spotify.com/v1/audio-analysis/5LQYezZO1ppgviJ1ehzeuy
2671,Shine On You Crazy Diamond (Pts. 6-9),Pink Floyd,747325,False,54,spotify:track:21j1PsCiTaO8ZW88UZrh3A,0.288,0.485,7,-13.162,0,0.0491,0.576,0.9,0.322,0.124,135.87,https://api.spotify.com/v1/tracks/21j1PsCiTaO8ZW88UZrh3A,https://api.spotify.com/v1/audio-analysis/21j1PsCiTaO8ZW88UZrh3A
2672,Shine On You Crazy Diamond (Pts. 1-5),Pink Floyd,811077,False,64,spotify:track:6pnwfWyaWjQiHCKTiZLItr,0.264,0.294,7,-11.941,0,0.028,0.772,0.686,0.107,0.0402,137.937,https://api.spotify.com/v1/tracks/6pnwfWyaWjQiHCKTiZLItr,https://api.spotify.com/v1/audio-analysis/6pnwfWyaWjQiHCKTiZLItr
2673,"Shine On You Crazy Diamond, Pts. 1-5 - 2011 Remastered Version",Pink Floyd,811077,False,0,spotify:track:2dWCp5vcNwSy25zRVFGC5t,0.266,0.294,7,-11.938,0,0.0291,0.771,0.697,0.107,0.0397,137.941,https://api.spotify.com/v1/tracks/2dWCp5vcNwSy25zRVFGC5t,https://api.spotify.com/v1/audio-analysis/2dWCp5vcNwSy25zRVFGC5t
2674,Shiver,Coldplay,304200,False,65,spotify:track:0qksx8mV28lztYIZ1om8ml,0.396,0.803,4,-6.186,1,0.0487,0.0334,0.0,0.0688,0.286,116.705,https://api.spotify.com/v1/tracks/0qksx8mV28lztYIZ1om8ml,https://api.spotify.com/v1/audio-analysis/0qksx8mV28lztYIZ1om8ml
2675,Shock and Awe,GoGo Penguin,193253,False,0,spotify:track:70vlWfURITaj7UOfuYwxKl,0.347,0.0327,3,-27.053,1,0.0352,0.885,0.923,0.601,0.0372,58.523,https://api.spotify.com/v1/tracks/70vlWfURITaj7UOfuYwxKl,https://api.spotify.com/v1/audio-analysis/70vlWfURITaj7UOfuYwxKl
2676,Shoegaze,Alabama Shakes,179482,False,26,spotify:track:37y2QXu5ZQOSaYSO4cOisS,0.559,0.781,9,-5.337,1,0.0306,0.00737,0.566,0.129,0.671,117.912,https://api.spotify.com/v1/tracks/37y2QXu5ZQOSaYSO4cOisS,https://api.spotify.com/v1/audio-analysis/37y2QXu5ZQOSaYSO4cOisS
2677,Shooting Stars,Bag Raiders,235813,False,66,spotify:track:0UeYCHOETPfai02uskjJ3x,0.636,0.72,11,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,https://api.spotify.com/v1/tracks/0UeYCHOETPfai02uskjJ3x,https://api.spotify.com/v1/audio-analysis/0UeYCHOETPfai02uskjJ3x
2678,Short Circuit,Daft Punk,206866,False,51,spotify:track:4npMbTuxrUA3Wd7edACZ2L,0.535,0.558,6,-10.756,1,0.0741,0.00461,0.824,0.0821,0.215,109.69,https://api.spotify.com/v1/tracks/4npMbTuxrUA3Wd7edACZ2L,https://api.spotify.com/v1/audio-analysis/4npMbTuxrUA3Wd7edACZ2L
2679,Shot Reverse Shot,Jack Johnson,190426,False,37,spotify:track:2X0qcU9gIs4UkovtlS6RMn,0.768,0.912,0,-5.025,1,0.0839,0.399,0.000145,0.196,0.645,139.16,https://api.spotify.com/v1/tracks/2X0qcU9gIs4UkovtlS6RMn,https://api.spotify.com/v1/audio-analysis/2X0qcU9gIs4UkovtlS6RMn
2680,Should Have Known Better,Sufjan Stevens,307697,False,3,spotify:track:5I6y1KWmUoV5YCaIEcs1qs,0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972,https://api.spotify.com/v1/tracks/5I6y1KWmUoV5YCaIEcs1qs,https://api.spotify.com/v1/audio-analysis/5I6y1KWmUoV5YCaIEcs1qs
2681,Shout - Anthology 1 Version,The Beatles,91200,False,27,spotify:track:5e5M9lzsVTPsICwCVwhJKL,0.342,0.822,8,-5.8,0,0.145,0.103,0.0,0.105,0.909,127.971,https://api.spotify.com/v1/tracks/5e5M9lzsVTPsICwCVwhJKL,https://api.spotify.com/v1/audio-analysis/5e5M9lzsVTPsICwCVwhJKL
2682,The Show Must Go On,Pink Floyd,96560,False,50,spotify:track:077OhUjy58qkjscrXjW696,0.571,0.198,7,-16.919,1,0.0294,0.435,0.125,0.262,0.326,129.024,https://api.spotify.com/v1/tracks/077OhUjy58qkjscrXjW696,https://api.spotify.com/v1/audio-analysis/077OhUjy58qkjscrXjW696
2683,Shuggie,Foxygen,201706,False,0,spotify:track:51XZD1FCrWyU3dDWJH4nzb,0.467,0.645,1,-7.614,0,0.0364,0.101,0.00524,0.144,0.71,127.947,https://api.spotify.com/v1/tracks/51XZD1FCrWyU3dDWJH4nzb,https://api.spotify.com/v1/audio-analysis/51XZD1FCrWyU3dDWJH4nzb
2684,Si tu reviens,Louis-Jean Cormier,204013,False,0,spotify:track:3YVISWunu7CRwkRNikYubw,0.485,0.406,4,-9.541,0,0.0369,0.694,0.0,0.0739,0.54,74.547,https://api.spotify.com/v1/tracks/3YVISWunu7CRwkRNikYubw,https://api.spotify.com/v1/audio-analysis/3YVISWunu7CRwkRNikYubw
2685,Sick In The Head,The Lumineers,151466,True,0,spotify:track:0UDWWpuNcRbDeCibNgz1Aa,0.607,0.369,7,-11.741,1,0.0307,0.783,0.0767,0.213,0.397,124.1,https://api.spotify.com/v1/tracks/0UDWWpuNcRbDeCibNgz1Aa,https://api.spotify.com/v1/audio-analysis/0UDWWpuNcRbDeCibNgz1Aa
2686,Sie liebt dich - Remastered 2009,The Beatles,139400,False,33,spotify:track:5rkgbGIOTBGlKTAawWb06X,0.3,0.743,4,-10.005,0,0.0393,0.144,0.0,0.385,0.952,154.18,https://api.spotify.com/v1/tracks/5rkgbGIOTBGlKTAawWb06X,https://api.spotify.com/v1/audio-analysis/5rkgbGIOTBGlKTAawWb06X
2687,Silent Night,Sufjan Stevens,146173,False,0,spotify:track:2z3m6rKFC6rQ3MN0MwAXqf,0.386,0.382,9,-13.799,1,0.0312,0.904,0.0156,0.108,0.287,97.331,https://api.spotify.com/v1/tracks/2z3m6rKFC6rQ3MN0MwAXqf,https://api.spotify.com/v1/audio-analysis/2z3m6rKFC6rQ3MN0MwAXqf
2688,Silvia,Miike Snow,385666,False,4,spotify:track:0YuRcY5W0FaxrvcdjMyAi3,0.508,0.799,7,-5.356,0,0.0478,0.0147,0.000451,0.102,0.318,119.998,https://api.spotify.com/v1/tracks/0YuRcY5W0FaxrvcdjMyAi3,https://api.spotify.com/v1/audio-analysis/0YuRcY5W0FaxrvcdjMyAi3
2689,Silvia,Miike Snow,385653,False,24,spotify:track:2IBQFmpFsKwqgE3sTOpyrU,0.508,0.792,7,-5.461,0,0.0407,0.00929,0.00111,0.0958,0.279,119.975,https://api.spotify.com/v1/tracks/2IBQFmpFsKwqgE3sTOpyrU,https://api.spotify.com/v1/audio-analysis/2IBQFmpFsKwqgE3sTOpyrU
2690,Silvia - Roboberget Remix,Miike Snow,479720,False,22,spotify:track:6XKmBajtVS6AzAFqphYFeq,0.693,0.881,7,-4.388,0,0.0614,0.0161,0.0225,0.312,0.0377,125.013,https://api.spotify.com/v1/tracks/6XKmBajtVS6AzAFqphYFeq,https://api.spotify.com/v1/audio-analysis/6XKmBajtVS6AzAFqphYFeq
2691,Singing About Singing,SIMON I,226436,False,2,spotify:track:3WH5HhXnkb0y3eDP4zjNCF,0.509,0.801,0,-6.459,1,0.0365,0.0716,5.55e-06,0.369,0.616,111.934,https://api.spotify.com/v1/tracks/3WH5HhXnkb0y3eDP4zjNCF,https://api.spotify.com/v1/audio-analysis/3WH5HhXnkb0y3eDP4zjNCF
2692,Sinister Foxx,The Breeders,255893,False,0,spotify:track:0SXCMWabc0M4U1y1dFPKWc,0.503,0.221,9,-13.863,0,0.047,0.499,0.00497,0.114,0.212,63.626,https://api.spotify.com/v1/tracks/0SXCMWabc0M4U1y1dFPKWc,https://api.spotify.com/v1/audio-analysis/0SXCMWabc0M4U1y1dFPKWc
2693,Sinister Kid,The Black Keys,224480,False,47,spotify:track:78krcD2vFUXJ3Y0XXeiHWH,0.761,0.828,9,-7.259,1,0.0721,0.133,0.0858,0.348,0.935,139.616,https://api.spotify.com/v1/tracks/78krcD2vFUXJ3Y0XXeiHWH,https://api.spotify.com/v1/audio-analysis/78krcD2vFUXJ3Y0XXeiHWH
